Level,LamaBekerja,PendidikanTerakhir,Sanksi,Kinerja,Loyalitas,HAV,Konfirmasi Atasan, Bonus 
10,18,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,18,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,18,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,18,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,18,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,18,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
11,18,S1,Tidak Aktif,3.4,2.92,8,8,Tidak Layak
11,18,S1,Tidak Aktif,3.22,3.62,4,4,Tidak Layak
11,18,S1,Tidak Aktif,3.62,3,4,4,Tidak Layak
11,18,S1,Tidak Aktif,3.4,3,4,4,Tidak Layak
11,18,S1,Tidak Aktif,3.49,4,2,2,Tidak Layak
11,18,S1,Tidak Aktif,3.51,4,4,4,Tidak Layak
11,18,S1,Tidak Aktif,3.52,3,4,4,Tidak Layak
10,18,S1,Tidak Aktif,0,0,9,9,Tidak Layak
11,18,S1,Tidak Aktif,3.27,3.38,8,8,Tidak Layak
11,18,S1,Tidak Aktif,3.23,0,4,4,Tidak Layak
11,18,S1,Tidak Aktif,3.23,3.85,8,8,Tidak Layak
11,18,S1,Tidak Aktif,3.1,4,2,2,Tidak Layak
10,18,S1, Aktif,0,0,9,9,Tidak Layak
12,18,S1,Tidak Aktif,3.5,0,8,8,Tidak Layak
10,18,S1, Aktif,0,0,9,9,Tidak Layak
10,18,S1,Tidak Aktif,0,0,9,9,Tidak Layak
11,18,D4 ,Tidak Aktif,3.53,0,4,4,Tidak Layak
19,18,S1 ,Tidak Aktif,0,0,9,9,Tidak Layak
10,18,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,18,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
13,18,S1, Aktif,3.01,3.31,8,8,Tidak Layak
10,18,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,18,S1 ,Tidak Aktif,0,0,9,9,Tidak Layak
10,18,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,17,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
12,17,D4 ,Tidak Aktif,2.77,3,8,8,Tidak Layak
10,17,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,17,S1,Tidak Aktif,0,0,9,9,Tidak Layak
12,17,S1,Tidak Aktif,3.09,2.85,4,4,Tidak Layak
12,17,S1,Tidak Aktif,3.18,3.31,2,2,Tidak Layak
12,17,S1,Tidak Aktif,3.11,3.46,4,4,Tidak Layak
10,17,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,17,S1,Tidak Aktif,0,0,9,9,Tidak Layak
12,17,S1,Tidak Aktif,3.45,3.38,2,2,Tidak Layak
10,17,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,17,S1,Tidak Aktif,0,0,9,9,Tidak Layak
14,17,S1 ,Tidak Aktif,3.43,2.85,2,2,Tidak Layak
12,17,S1,Tidak Aktif,3.17,3.23,4,4,Tidak Layak
10,17,S1,Tidak Aktif,3.14,0,8,8,Tidak Layak
13,17,S1,Tidak Aktif,3.1,3.08,4,4,Tidak Layak
10,17,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,17,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,17,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,17,D3,Tidak Aktif,0,0,9,9,Tidak Layak
10,17,S1,Tidak Aktif,0,0,9,9,Tidak Layak
13,17,S1,Tidak Aktif,3.27,3,2,2,Tidak Layak
10,16,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
13,16,S1,Tidak Aktif,3.24,3.15,8,8,Tidak Layak
11,16,S1,Tidak Aktif,3.29,0,8,8,Tidak Layak
10,16,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,16,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,16,S1,Tidak Aktif,0,0,9,9,Tidak Layak
12,16,S1,Tidak Aktif,3.07,3.62,8,8,Tidak Layak
10,16,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,16,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,16,S1,Tidak Aktif,3.24,2.92,8,8,Tidak Layak
10,16,D3,Tidak Aktif,0,0,9,9,Tidak Layak
11,16,S1,Tidak Aktif,3.46,3,2,2,Tidak Layak
11,16,S1,Tidak Aktif,3.67,3.38,4,4,Tidak Layak
15,16,S1,Tidak Aktif,2.96,2.92,4,4,Tidak Layak
14,16,S1,Tidak Aktif,3.2,0,8,8,Tidak Layak
10,16,S1,Tidak Aktif,3.13,2.85,8,8,Tidak Layak
13,16,S1,Tidak Aktif,3.64,3.62,4,4,Tidak Layak
10,16,S1,Tidak Aktif,3.35,3.85,4,4,Tidak Layak
10,16,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,16,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,16,S1,Tidak Aktif,0,0,9,9,Tidak Layak
12,16,S1,Tidak Aktif,3.3,3,8,8,Tidak Layak
12,16,D3,Tidak Aktif,2.81,3.46,4,4,Tidak Layak
10,16,S1,Tidak Aktif,3.43,3.31,2,2,Tidak Layak
10,16,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,16,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
12,16,D3,Tidak Aktif,3.13,3.15,4,4,Tidak Layak
10,16,D3,Tidak Aktif,0,0,9,9,Tidak Layak
10,16,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
13,16,S1,Tidak Aktif,3.33,0,4,4,Tidak Layak
10,16,S1,Tidak Aktif,3.06,3,4,4,Tidak Layak
10,16,S1,Tidak Aktif,0,0,9,9,Tidak Layak
12,16,S1,Tidak Aktif,3.14,0,4,4,Tidak Layak
16,15,S1,Tidak Aktif,3.1,2.92,8,8,Tidak Layak
10,15,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,15,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,15,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,15,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,15,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,15,S1,Tidak Aktif,0,0,9,9,Tidak Layak
12,15,S1,Tidak Aktif,3.55,2.85,2,2,Tidak Layak
12,15,S1,Tidak Aktif,2.99,3,8,8,Tidak Layak
10,15,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,15,S1,Tidak Aktif,0,0,9,9,Tidak Layak
13,15,S1,Tidak Aktif,3.89,3.15,4,4,Tidak Layak
10,15,SMK,Tidak Aktif,3.34,3.69,4,4,Tidak Layak
13,15,S1,Tidak Aktif,3.36,3.31,8,8,Tidak Layak
13,15,S1,Tidak Aktif,3.25,0,4,4,Tidak Layak
12,15,S1 ,Tidak Aktif,3.36,3.31,4,4,Tidak Layak
12,15,S1 ,Tidak Aktif,3.39,0,8,8,Tidak Layak
10,15,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,15,S1,Tidak Aktif,0,0,9,9,Tidak Layak
12,15,S1,Tidak Aktif,3.53,3,2,2,Tidak Layak
10,15,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
13,15,S1,Tidak Aktif,3.1,3,8,8,Tidak Layak
13,15,S1,Tidak Aktif,3.68,0,8,8,Tidak Layak
12,15,S1,Tidak Aktif,3.23,4,4,4,Tidak Layak
10,14,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,14,S1,Tidak Aktif,0,0,9,9,Tidak Layak
16,14,S1,Tidak Aktif,3.41,4,8,8,Tidak Layak
10,14,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,15,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,15,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,15,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,14,S1,Tidak Aktif,0,0,9,9,Tidak Layak
12,14,S1,Tidak Aktif,3.24,0,8,8,Tidak Layak
10,14,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
12,14,S1,Tidak Aktif,3.41,0,8,8,Tidak Layak
12,14,S1,Tidak Aktif,3.34,0,8,8,Tidak Layak
12,14,S1,Tidak Aktif,3.25,0,8,8,Tidak Layak
12,14,S1,Tidak Aktif,3.46,0,8,8,Tidak Layak
12,14,S1,Tidak Aktif,3.24,0,8,8,Tidak Layak
12,14,S1,Tidak Aktif,3.24,0,8,8,Tidak Layak
12,14,S1,Tidak Aktif,3.41,0,8,8,Tidak Layak
12,14,S1,Tidak Aktif,3.29,0,8,8,Tidak Layak
10,14,S1,Tidak Aktif,0,0,9,9,Tidak Layak
12,14,S1,Tidak Aktif,3.41,0,8,8,Tidak Layak
12,14,S1,Tidak Aktif,3.41,0,8,8,Tidak Layak
12,14,S1,Tidak Aktif,3.24,0,8,8,Tidak Layak
10,14,S1,Tidak Aktif,0,0,9,9,Tidak Layak
12,14,S1,Tidak Aktif,3.56,0,8,8,Tidak Layak
12,14,S1,Tidak Aktif,3.34,0,8,8,Tidak Layak
12,14,S1,Tidak Aktif,3.5,0,8,8,Tidak Layak
12,14,S1,Tidak Aktif,3.14,0,8,8,Tidak Layak
14,14,D3,Tidak Aktif,3.09,0,8,8,Tidak Layak
12,14,S1,Tidak Aktif,3.24,0,8,8,Tidak Layak
10,14,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
13,14,S1,Tidak Aktif,3.41,3.77,8,8,Tidak Layak
13,14,S1,Tidak Aktif,3.22,0,8,8,Tidak Layak
15,14,S1,Tidak Aktif,3.4,3,8,8,Tidak Layak
10,14,S1,Tidak Aktif,0,0,9,9,Tidak Layak
11,13,S1,Tidak Aktif,2.98,3.69,8,8,Tidak Layak
10,14,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,14,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,14,S1, Aktif,0,0,9,9,Tidak Layak
10,14,S1,Tidak Aktif,3.22,3,8,8,Tidak Layak
10,14,S1,Tidak Aktif,3.32,3,8,8,Tidak Layak
10,14,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,14,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,14,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,14,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,14,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,14,D3,Tidak Aktif,0,0,9,9,Tidak Layak
10,14,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,14,S1, Aktif,0,0,9,9,Tidak Layak
10,14,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,14,D3,Tidak Aktif,0,0,9,9,Tidak Layak
10,14,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,14,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,14,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,14,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,14,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,14,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,14,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,14,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,14,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,14,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,14,S1,Tidak Aktif,0,0,9,9,Tidak Layak
17,14,S1,Tidak Aktif,3.29,2.92,8,8,Tidak Layak
12,14,S1,Tidak Aktif,3.25,2.77,8,8,Tidak Layak
14,14,S1,Tidak Aktif,3.51,0,8,8,Tidak Layak
12,13,S1,Tidak Aktif,3.4,0,8,8,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
17,13,S1,Tidak Aktif,3.5,3,8,8,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMA, Aktif,0,0,9,9,Tidak Layak
10,13,D2 ,Tidak Aktif,0,0,9,9,Tidak Layak
13,13,S1,Tidak Aktif,3.34,0,8,8,Tidak Layak
13,13,S1,Tidak Aktif,3.24,3.54,8,8,Tidak Layak
14,13,S1,Tidak Aktif,3.41,0,8,8,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1, Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1, Aktif,0,0,9,9,Tidak Layak
10,13,S1, Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
12,13,S1,Tidak Aktif,3.15,3.62,8,8,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,D3,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,D4 ,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,D3,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1, Aktif,0,0,9,9,Tidak Layak
10,13,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1, Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,3.16,0,8,8,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,D3,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
15,13,S1,Tidak Aktif,3.29,3.62,8,8,Tidak Layak
10,13,S1, Aktif,0,0,9,9,Tidak Layak
10,13,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,D3,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1, Aktif,0,0,9,9,Tidak Layak
10,13,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
11,12,S1,Tidak Aktif,3.11,3.69,8,8,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
12,13,S1,Tidak Aktif,3.16,3.77,8,8,Tidak Layak
12,13,S1,Tidak Aktif,3.02,2.92,8,8,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,3.2,0,8,8,Tidak Layak
10,13,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
12,13,S1,Tidak Aktif,3.08,3.23,8,8,Tidak Layak
10,13,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
12,13,S1,Tidak Aktif,3.47,3.69,8,8,Tidak Layak
14,13,S1,Tidak Aktif,3.44,3.08,8,8,Tidak Layak
14,13,S1 ,Tidak Aktif,3.32,3.77,8,8,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
14,12,S1,Tidak Aktif,3.36,3.69,8,8,Tidak Layak
10,13,SD,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMP,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMK, Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
13,12,S1,Tidak Aktif,3.3,3.69,8,8,Tidak Layak
10,13,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
11,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,3.23,3.62,8,8,Tidak Layak
10,13,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,13,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,3.13,0,8,8,Tidak Layak
10,12,S1,Tidak Aktif,3.13,3,8,8,Tidak Layak
12,12,S1,Tidak Aktif,3.26,3.77,8,8,Tidak Layak
12,12,S1,Tidak Aktif,3.37,3.92,8,8,Tidak Layak
12,12,S1,Tidak Aktif,2.94,3.77,8,8,Tidak Layak
13,12,S1,Tidak Aktif,3.05,0,8,8,Tidak Layak
12,12,S1 ,Tidak Aktif,2.85,3,8,8,Tidak Layak
10,12,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,3.38,3.69,8,8,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,D3,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,SMA, Aktif,0,0,9,9,Tidak Layak
10,12,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,D3,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,D3,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
11,12,S1,Tidak Aktif,3.41,4,8,8,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
12,12,S1,Tidak Aktif,3.05,0,8,8,Tidak Layak
11,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
13,12,S1 ,Tidak Aktif,3.2,3,8,8,Tidak Layak
10,12,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,D3,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
12,12,S1,Tidak Aktif,3.03,3.54,8,8,Tidak Layak
12,12,S1,Tidak Aktif,3.1,3.69,8,8,Tidak Layak
11,12,S1,Tidak Aktif,3.07,3.15,8,8,Tidak Layak
12,12,S1,Tidak Aktif,2.88,3.08,8,8,Tidak Layak
10,12,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,SMK,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,SMA,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,3.21,3.46,8,8,Tidak Layak
10,12,D3,Tidak Aktif,0,0,9,9,Tidak Layak
11,11,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
15,12,S1,Tidak Aktif,3.46,0,8,8,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
10,12,S1, Aktif,0,0,9,9,Tidak Layak
10,12,S1,Tidak Aktif,0,0,9,9,Tidak Layak
