Level,LamaBekerja,PendidikanTerakhir,Sanksi,Kinerja,Loyalitas,HAV,Konfirmasi Atasan,Bonus
10,52,6.0,0,4.358073584277866,3.6339856919459703,2,2,0
12,20,8.0,0,3.710512379718053,1.637302052893377,2,2,0
14,127,8.0,0,3.607204636651184,2.7454908325930387,3,1,0
12,155,8.0,0,4.144211735012582,3.5750644794927378,2,1,0
10,102,8.0,0,4.330832430010058,3.734691888959543,2,2,0
10,27,-1.0,0,4.476556754818213,3.4971870479633034,2,2,0
11,72,8.0,0,4.231022795091295,3.5832867271982143,2,2,0
14,155,8.0,0,3.7703229927773565,3.1685747783448956,2,1,0
13,19,8.0,0,3.7929803581660093,3.220427761135467,1,1,0
10,75,8.0,0,4.601458078049808,3.9288748468298853,1,1,0
10,31,8.0,0,4.40303761404374,3.8750626900729,2,2,0
12,155,-0.7586535710393715,0,4.647243117326367,3.6820700459055793,1,1,0
14,101,8.0,0,3.6473554314574335,3.0,2,2,0
11,72,8.0,0,4.172526414678666,3.5712874696776753,2,2,0
13,32,8.0,0,3.7702645527441474,3.232319214480769,1,1,0
11,84,8.0,0,4.048527121765599,3.635782362985511,2,2,0
10,24,8.0,0,4.352264464526175,3.9631263262558005,2,2,0
11,129,4.130617362115431,0,4.524093119013186,3.555906880986815,1,1,0
16,105,8.0,0,3.9031716998087127,3.232201898660988,1,1,0
16,116,8.0,0,3.853757317492298,3.9575505588557713,2,2,0
12,60,7.558211509100378,0,4.373700777451894,3.8475829706396305,1,1,0
14,44,8.0,0,3.7366122589898527,3.2969387050507377,2,2,0
13,76,8.0,0,3.914265947362389,3.4490654930649507,1,1,0
12,87,8.0,0,4.23294063157897,3.7924937640653833,2,2,0
13,153,7.086453175890879,0,4.524697039901449,3.8584002422630865,2,1,0
12,130,8.0,0,4.243814941741719,3.85,2,2,0
10,85,8.0,0,4.7,3.642050984557917,1,1,0
14,58,8.0,0,3.8556588423312164,3.3503979032810687,1,1,0
10,99,8.0,0,4.44112817936318,3.6938564592099588,2,2,0
12,98,8.0,0,4.395627736255724,4.0,1,1,0
10,23,8.0,0,4.50125926015467,4.0,1,1,0
10,48,8.0,0,4.440584069941989,3.8083584021664407,2,2,0
16,163,8.0,0,3.7363149966865885,3.7980626153683743,1,1,0
10,48,7.014116616095138,0,4.3640824199538155,3.8105646646438056,2,2,0
15,95,8.0,0,3.7066164496133975,3.203293159690718,2,2,0
11,83,8.0,0,4.066537471574998,3.9001937926375025,2,2,0
12,84,8.0,0,4.032122039032395,3.622519921350969,2,2,0
10,76,8.0,0,4.295823186042938,3.6732583401265537,2,2,0
12,192,8.0,0,4.66284090218821,3.849474436132369,1,1,0
10,33,-1.0,0,4.155047264772849,3.7320158345046384,2,1,0
17,249,8.0,0,3.8826640429156956,3.2801312343325564,1,1,0
14,87,8.0,0,3.848356238767542,3.618006672125982,1,1,0
14,50,8.0,0,3.6126867222826173,3.2656905704967607,2,2,0
10,64,-1.0,0,4.074433984943658,3.402907423064012,2,2,0
12,28,8.0,0,4.010177001276077,3.2077842122010396,1,1,0
16,221,8.0,0,3.7221681113235157,3.133739165073635,2,2,0
12,131,8.0,0,4.294745309101682,3.0663247430361658,3,2,0
12,131,8.0,0,4.201351188491538,3.472386136993312,3,2,0
13,57,8.0,0,3.7097843345342176,3.2038932993652223,2,2,0
10,31,8.0,0,4.562715033163633,3.4102867108848436,1,1,0
10,31,8.0,0,4.243359588499356,3.598682906885221,2,2,0
10,49,7.26808426023095,0,4.645106319517321,3.53323430062956,1,1,0
10,21,8.0,0,4.416292042795125,3.669859516048172,2,2,0
12,60,6.106400573856633,0,4.77807982784301,3.3467081979805386,1,1,0
10,48,8.0,0,4.316520846937314,3.857227870535075,2,2,0
12,70,-1.0,0,4.195805876132929,3.867283033348827,2,2,0
11,30,8.0,0,4.62700414771687,3.7436984658293353,1,1,0
12,55,8.0,0,4.003825714535278,3.764773804982469,2,1,0
17,310,8.0,0,4.02066751096841,3.3447371753822672,2,2,0
15,68,8.0,0,3.8603227064427115,4.0,1,1,0
10,84,8.0,0,4.571878069742492,3.7956243860515015,1,1,0
13,75,8.0,0,3.869451099562377,3.9861947970801355,1,2,0
17,90,8.0,0,3.8006677141983056,3.8257360569155945,1,1,0
11,84,8.0,0,4.690894844122595,3.625235464629508,1,1,0
12,159,6.882456945278968,0,4.523236854179184,3.7485174512929187,1,1,0
10,75,8.0,0,4.431795236425991,3.792224472772226,1,1,0
12,69,8.0,0,3.877482594393402,3.210886771738986,2,2,0
11,83,8.0,0,4.3586603795948085,3.532339501880347,2,2,0
10,80,-1.0,0,4.1324041747900635,3.922580285986704,2,2,0
17,255,8.0,0,3.9185404236959043,3.3074862852540576,1,1,0
16,67,8.0,0,3.761692509056288,4.0,1,1,0
10,65,-1.0,0,4.204451517771745,3.8115481135937683,2,2,0
10,26,8.0,0,4.219452134440626,3.5273990921343987,2,2,0
12,76,-1.0,0,4.259967147760177,3.510499515278039,2,2,0
13,120,8.0,0,3.7854399984954634,3.310879996990927,2,2,0
10,43,8.0,0,4.075970666299582,3.7722942036770895,2,2,0
10,77,8.0,0,4.321230905262333,3.5076583605280938,2,2,0
10,52,6.5560968269973685,0,4.313219666330553,3.5977561269201055,2,2,0
11,141,6.0,0,4.494931830681012,3.8382013665540686,1,1,0
11,65,8.0,0,4.183315969906136,3.7100776407525062,1,1,0
11,21,8.0,0,3.789639691845783,3.6294766940917715,2,2,0
12,61,8.0,0,4.247751498338072,3.8867455049857838,2,2,0
16,203,8.0,0,4.089489257246005,3.814217447664891,2,1,0
16,122,8.0,0,3.886491455278148,3.039814259039307,1,1,0
14,151,-1.0,0,4.144875328428896,3.655955815378463,2,2,0
15,148,0.4795259296665839,0,4.21902247623857,3.7675692696328618,2,2,0
16,19,8.0,0,3.690346568402483,3.0809963841571393,2,2,0
11,84,8.0,0,4.205343811771594,3.897328094114203,2,2,0
16,198,8.0,0,3.6212684893094993,3.373072317123981,1,1,0
12,112,6.24741591482063,0,4.547835931073318,3.596905660408745,1,1,0
14,87,8.0,0,4.015795947869364,3.7508036827929434,1,1,0
11,91,8.76745367839098,0,4.542556485025263,3.502792588542557,1,1,0
12,87,8.0,0,4.090586438374306,3.5992078996219905,2,2,0
10,54,6.610182706401613,0,4.368472594039758,3.8401710112361855,2,2,0
12,18,8.0,0,3.7063617179993456,2.9545446871997383,1,1,0
14,155,8.0,0,4.049723897703556,3.4239411968258304,2,1,0
12,112,7.354030983896888,0,4.403975972093405,3.8514271262962843,1,1,0
15,117,8.0,0,3.987333190104268,3.6899756976799667,1,1,0
14,100,8.0,0,3.989866121974768,3.2213674372377654,3,2,0
15,151,-1.0,0,4.232362013461368,3.5617086040384103,1,1,0
14,155,8.0,0,4.56332351196663,3.8903948142716835,2,1,0
14,145,8.0,0,4.5428439020756795,3.775459025225937,1,1,0
11,60,8.0,0,4.03012749502733,3.5403258206253976,2,2,0
14,129,8.0,0,4.05990182108339,3.3027621443285335,2,1,0
13,59,8.0,0,3.7573274624178716,3.0498458203773238,2,2,0
11,17,8.0,0,3.7875033785929713,3.1800135143718853,3,1,0
12,113,1.6954778418905407,0,4.241787544719971,3.5891945389498225,1,1,0
12,55,8.0,0,3.920354345996113,3.8124114135009717,2,1,0
10,26,8.0,0,4.4490211760062115,3.90573554807563,1,1,0
10,23,8.0,0,4.506019617180961,4.0,1,1,0
10,79,-1.0,0,4.122275325440438,3.788434877438873,2,2,0
11,83,8.0,0,4.182287452098939,3.7442293047845547,2,2,0
13,59,8.0,0,4.0903305846128095,3.692066127467562,2,2,0
12,20,8.0,0,3.6973428632630534,2.4705299758042942,3,2,0
14,217,6.089333914053814,0,3.6953600348432287,3.0308202003485656,2,1,0
12,28,8.0,0,4.5311389457264575,3.4782836833579682,1,1,0
12,152,6.151595805838389,0,4.321050524270201,3.71349734990495,2,2,0
11,83,8.0,0,4.352015499073045,3.8911630500555616,2,2,0
12,106,8.0,0,4.455520443128945,3.792950506108869,1,1,0
11,92,1.4437785791050617,0,4.31928898046915,3.3797044181151192,1,1,0
12,112,7.074050524609502,0,4.440373431800765,3.7870316206601857,1,1,0
13,19,8.0,0,3.9098446193073015,3.3004836307221854,1,1,0
10,55,8.0,0,4.068023741855736,4.0,2,2,0
10,102,8.0,0,4.2501701460338515,3.597264390024179,2,2,0
15,117,8.0,0,3.7884607185492216,3.506458586777198,1,1,0
13,28,8.0,0,3.767025327973028,3.4634809888557423,1,1,0
12,72,8.0,0,4.328392395949377,3.6048171899440704,1,1,0
11,61,7.986598600562355,0,4.208525846061859,3.9989278880449883,2,2,0
12,103,8.0,0,3.7462169734046205,2.9439797545606776,3,2,0
12,69,8.0,0,4.179249958094017,3.629214561096459,2,2,0
11,60,8.0,0,4.247261855910264,4.0,1,1,0
11,84,8.0,0,4.303537988084989,3.8606139642549677,2,2,0
10,23,8.0,0,4.242380745655744,4.0,2,2,0
12,60,8.0,0,4.210474716919548,4.0,2,2,0
10,25,8.0,0,4.834203414681367,3.4714606206751535,1,1,0
12,153,2.282729723621943,0,4.189102663926882,3.7467608498920217,2,2,0
10,55,7.928338675869024,0,4.044657986068514,4.0,2,2,0
13,55,8.0,0,3.7188072191032613,3.729128156216034,2,1,0
10,31,-1.0,0,4.516990171301909,3.6202907423082715,1,1,0
10,60,-1.0,0,4.133218496305321,2.5490826423163213,2,2,0
16,249,8.0,0,3.815235688268752,3.1295725742406284,1,1,0
10,118,8.0,0,4.074126760917806,3.7225422494452385,2,2,0
10,68,-1.0,0,4.2422349839429305,3.54857302462084,3,2,0
12,84,7.958002973641868,0,4.360499256589533,4.0,1,1,0
10,48,8.0,0,4.427121109625897,3.9290700387238906,2,2,0
10,48,8.0,0,4.393075257566126,3.754205155034621,2,2,0
13,159,6.777830580114773,0,4.229980991158682,3.8188867767954093,1,1,0
12,111,8.0,0,4.297578577879014,3.6188358239432366,2,2,0
10,83,-1.0,0,4.387689454541431,3.583610296660671,2,2,0
10,45,8.0,0,4.2476738773052105,3.9576738773052105,2,2,0
11,99,8.0,0,4.2239905541606415,3.921171891040902,2,2,0
12,155,8.0,0,4.094475477049144,3.794128055739366,2,2,0
10,27,6.617417776676101,0,4.701609622183663,3.928996955682248,1,1,0
12,101,8.0,0,3.911910351182965,3.459958994035364,2,2,0
10,56,-1.0,0,4.29724142542663,3.2525867290956647,2,2,0
11,82,8.0,0,3.9533661187308207,3.538531874801607,2,2,0
11,80,6.248066151258618,0,4.126820485378708,3.9044945317654323,2,2,0
12,129,7.0905422532055224,0,4.405472887339724,3.7454123591186352,2,2,0
12,129,7.339717589506614,0,4.28583671336414,3.7740675227932607,2,2,0
10,77,-1.0,0,4.382006221907299,3.77,1,1,0
11,116,2.9259673589722994,0,4.114127871977978,3.788255743955956,2,2,0
12,109,8.0,0,4.200127004390543,3.432819267943038,2,2,0
16,221,8.0,0,3.7670455520699906,3.512250750938928,1,1,0
10,49,-1.0,0,4.5633427122521235,3.880004328731749,1,1,0
13,28,8.0,0,3.6793512874130747,3.3120807933588363,2,2,0
10,60,8.0,0,4.456839793723448,4.0,1,1,0
11,80,6.256014211284522,0,4.220481136902762,3.930876162953179,2,2,0
10,75,8.0,0,4.590672578432079,3.982464078431468,1,1,0
17,226,8.0,0,3.8109726313275614,3.836948208213565,1,1,0
11,65,8.0,0,4.452360999016384,3.941755304708553,1,1,0
11,48,8.0,0,4.349578752241082,3.656642866259782,2,2,0
11,76,-1.0,0,4.35594908197849,3.6068639590263882,1,1,0
13,70,8.0,0,4.022988226566294,3.4416094187469644,1,1,0
12,70,8.0,0,4.206865373775162,3.2655013852408983,2,2,0
10,74,8.0,0,4.342143335153904,3.9594072316285045,2,2,0
11,78,-1.0,0,4.253489108256882,3.472018039551482,2,2,0
14,152,6.83949602890597,0,4.096915913351627,3.493579841156239,1,1,0
11,18,8.0,0,4.378856597656249,3.8937412583795346,2,1,0
10,55,8.0,0,4.07909868305847,3.820146057931037,2,2,0
10,75,8.0,0,4.691048278191207,3.982628966914725,1,1,0
14,107,8.0,0,4.056814456003769,3.9908415610108383,1,1,0
14,67,8.0,0,4.142096172948885,4.0,2,2,0
10,93,6.366437561771263,0,4.80518843163173,3.328938141678241,1,1,0
10,31,8.0,0,4.691115658124189,3.7437900366106183,1,1,0
11,77,6.219107527323587,0,4.289719677459122,3.7820766665296883,2,2,0
11,52,8.0,0,4.054389053921492,3.693344004456063,2,2,0
10,84,8.0,0,4.45367933159111,3.514433999253333,1,1,0
12,152,6.277255111249206,0,4.2692999466314525,3.6692058666563097,1,1,0
10,48,6.0,0,4.46321958051601,3.8115244756450126,1,1,0
12,28,8.0,0,3.64761709047918,3.0403040255134073,2,2,0
12,102,8.0,0,3.9891064136999543,3.219706153982757,3,2,0
12,32,8.0,0,3.6724335774005183,3.2540277197880836,2,2,0
13,186,8.0,0,3.955132761954686,3.3884165106829114,1,1,0
12,31,8.0,0,3.71037117722187,3.3855283898529325,1,1,0
16,19,8.0,0,3.76965635424189,3.309012018445434,2,2,0
16,135,8.0,0,3.7656044717322783,3.110410826299199,1,1,0
14,58,8.0,0,3.69460883923637,3.7613741427781915,2,2,0
12,15,8.0,0,3.6786255509117862,3.1026919237588335,2,1,0
12,132,8.0,0,4.102404370731249,3.971994536585939,2,2,0
13,57,8.0,0,3.7147127998558886,3.3727544038910082,2,2,0
13,15,8.0,0,3.65530444388755,3.110631695232297,2,1,0
13,58,8.0,0,3.6994250791420282,3.017392484467627,2,2,0
13,28,8.0,0,3.619604182987578,3.0144062744813667,2,2,0
15,124,8.0,0,3.7604300221992304,3.0,1,1,0
10,55,8.0,0,4.065295183401768,3.8836421563518666,2,2,0
12,86,8.0,0,3.9309974929332423,3.3140247983543305,2,2,0
12,31,8.0,0,4.250792859367978,3.320945959085785,1,1,0
13,84,8.0,0,3.9804105221592985,3.5208210443185965,1,1,0
12,28,8.0,0,3.741498011283051,3.315788779980506,3,2,0
10,35,6.788822447588663,0,4.591552897903546,3.4114291629453923,1,1,0
12,71,-1.0,0,4.280139573787194,3.835353037245677,2,2,0
11,73,8.0,0,4.1525379367440935,3.648870448039791,2,2,0
11,80,6.434847043470459,0,4.2347877634776365,3.882591298262976,2,2,0
11,64,7.7209913862216615,0,4.369074353966624,3.8709256460333754,2,2,0
10,33,8.0,0,4.436212202530758,3.6347553573502807,1,1,0
11,31,8.0,0,4.4036123237179,3.9069775104062363,2,2,0
10,23,8.0,0,4.5690797630581335,4.0,1,1,0
11,100,8.0,0,4.0393352134571465,3.7593422639214458,2,2,0
12,69,8.0,0,3.7636441404535086,3.1243695467446666,3,2,0
10,140,7.286669259405216,0,4.683700350019704,3.8234998055446088,1,1,0
11,87,8.0,0,4.270883513702775,3.7073851050209887,2,2,0
10,55,6.7208602943072915,0,4.326640845553151,3.77,2,2,0
12,77,8.0,0,3.7957489323145452,3.23,1,1,0
16,116,8.0,0,3.738181230259174,3.802889014714787,1,1,0
12,108,8.0,0,4.337979787344914,3.7278281924317755,2,2,0
10,88,-1.0,0,4.402983695853856,3.423380442446513,2,2,0
16,199,8.0,0,3.9280450646043934,3.6953483918089938,2,1,0
10,76,8.0,0,4.14944777537993,3.922636986492194,1,1,0
11,123,6.824604274932938,0,4.149384893126676,3.777356845768107,2,2,0
10,56,-1.0,0,4.258310934412797,3.9248829158434124,1,1,0
15,139,8.0,0,3.7490283822191057,1.19240728456442,4,2,0
10,48,8.0,0,4.477276489201279,3.876088923280082,1,1,0
10,22,8.0,0,4.452704523808886,3.8851844724550735,1,1,0
10,21,8.0,0,4.0060752659707095,3.823095250701143,2,2,0
15,130,8.0,0,3.7518791655351023,2.8770721349216073,3,1,0
12,155,-1.0,0,4.556190870517279,3.7474657681065064,1,1,0
13,22,8.0,0,3.8122526756455186,3.77,1,1,0
11,45,8.0,0,4.148719034712313,3.575445442295319,2,2,0
17,209,8.0,0,3.2309547523404087,3.9913994239587383,1,1,0
10,22,8.0,0,4.702402126790565,4.0,1,1,0
10,21,8.0,0,4.053431001779453,3.6133769921195684,2,2,0
13,90,6.0,0,4.089195428331937,3.6648132851005886,2,2,0
17,161,8.0,0,3.4971426628801106,3.786749763941869,2,2,0
13,29,8.0,0,3.7348823111575307,3.514774725686091,2,1,0
14,100,8.0,0,3.8057669740686864,3.0645422371696216,2,2,0
13,76,8.0,0,4.058273365886171,3.6840249653932258,1,1,0
12,101,8.0,0,4.202381286833246,3.924603704152639,2,2,0
10,21,8.0,0,4.058030423465653,3.593008124652108,2,2,0
11,51,-1.0,0,4.393401286032511,3.875119614027695,1,1,0
10,59,-1.0,0,4.194651298180069,3.5248184555691746,2,2,0
12,155,-1.0,0,4.492879541720636,3.7825131108332193,1,1,0
15,118,8.0,0,4.148866355306122,3.8955275150840336,2,2,0
14,155,8.0,0,4.129629086595693,3.496972821082085,2,1,0
11,84,8.0,0,4.3149623953466065,3.8948871860398198,2,2,0
10,56,-1.0,0,4.285562778845934,3.891005504370769,2,2,0
12,127,6.070690943470858,0,4.427128711286051,3.5871287112860513,2,1,0
11,47,8.0,0,4.4,3.625439754573883,2,2,0
10,69,8.0,0,4.696670927083516,3.9580249606121556,1,1,0
14,146,8.0,0,4.444719988364472,3.838855973238285,2,2,0
11,102,8.0,0,4.230216369182391,3.886244122798748,2,2,0
14,147,8.0,0,4.379263828489353,3.6898337677234023,2,2,0
11,64,7.688017468366948,0,4.366601310127521,3.873398689872479,2,2,0
12,153,6.955140451184258,0,4.5023738767013235,3.83804676993356,2,1,0
12,70,8.0,0,4.167874674358989,3.204079961097762,2,2,0
11,31,8.0,0,4.125281166411318,3.769619276930261,2,2,0
12,78,8.0,0,4.0835747628464185,3.58637037377623,1,1,0
11,44,8.0,0,4.02064671764195,3.5861577492401935,2,2,0
16,32,8.0,0,3.7377668108530493,3.6420357845018394,1,2,0
13,115,-1.0,0,4.338990633718843,3.898996143295994,2,2,0
11,84,8.0,0,4.304105724060154,3.8623171721804614,2,2,0
11,64,8.0,0,4.352624223401445,3.7878893077486864,1,1,0
13,152,6.0,0,4.297201155861268,3.4931253169618324,2,2,0
11,84,7.578070687843908,0,4.416030560842925,3.881644698411707,1,1,0
13,77,8.0,0,3.7850940683091503,3.2497395146979575,1,1,0
16,105,8.0,0,3.9026397007650244,3.2284779053551707,1,1,0
12,20,8.0,0,3.6784029960793956,3.229260682308107,2,2,0
10,48,7.332096719542058,0,4.490055647620608,3.92,1,1,0
11,100,6.767024678450662,0,4.330430187702121,3.8582078380218263,2,2,0
12,95,8.0,0,4.301301379380857,3.703154956830446,2,2,0
15,131,8.0,0,3.718313722570601,2.862387253624638,3,1,0
10,77,8.0,0,4.53907214108274,3.645294743908226,1,1,0
10,74,8.0,0,4.300887718773603,3.7740835063585725,2,2,0
17,162,8.0,0,3.356851567856337,3.9978121043820103,1,1,0
12,130,8.0,0,4.275395494866096,3.89532384203602,2,2,0
12,29,8.0,0,4.649788271059406,3.5396612336950493,1,1,0
15,206,7.163562550416947,0,3.969255012100067,3.4945140839272026,2,2,0
12,20,8.0,0,3.6869421269713034,2.832191095834396,3,2,0
13,57,8.0,0,3.7132362456767645,3.16010787199323,2,2,0
16,19,8.0,0,3.8002487678670325,3.196716498282523,2,2,0
10,29,8.0,0,4.173054276855765,3.8206659746726648,2,2,0
13,117,8.0,0,4.476142681873802,3.85,1,1,0
10,68,-1.0,0,4.067157884226354,3.9398986323633642,2,2,0
13,187,8.0,0,3.988584595289148,3.4183096383434943,1,1,0
10,65,-1.0,0,4.108394538784084,3.353552521546713,2,2,0
14,87,8.0,0,3.7688744729528256,3.205791561717845,2,2,0
14,146,8.0,0,4.193450230774205,3.6478758585619175,2,2,0
10,93,3.979141054158031,0,4.609044691903775,3.2963996510776647,1,1,0
10,141,6.1627393522883995,0,4.438372606477117,3.526980851816928,2,2,0
12,105,7.6621809047028515,0,4.566756381905942,3.5653364321472862,1,1,0
11,54,8.0,0,4.783244725975775,3.4962603139599215,1,1,0
11,74,8.0,0,4.232112593379763,3.8087928037829926,2,2,0
12,28,8.0,0,3.728556250654139,3.1270245542722916,3,2,0
10,35,6.573067867999316,0,4.474039819800102,3.2959028048199213,1,1,0
13,119,8.0,0,3.8966239882098943,3.2760679448557513,1,1,0
13,61,8.0,0,4.248106641126421,3.838322884015032,2,2,0
10,49,-1.0,0,4.106642933029743,3.669219815244497,1,1,0
11,72,8.0,0,4.279958352351193,3.658162887432361,2,2,0
12,155,8.0,0,4.14504074884895,4.0,2,2,0
13,121,8.0,0,4.090064665238466,3.9199400663643487,2,2,0
12,18,8.0,0,3.758018656946378,3.238628170756444,1,1,0
11,51,8.0,0,4.087472489431141,3.5785908041607977,2,2,0
12,70,-1.0,0,4.177067671510408,3.872327934593352,2,2,0
10,43,8.0,0,4.159970635966974,3.8127942199292293,2,2,0
13,68,8.0,0,4.165027611753287,3.8968692250052173,2,2,0
16,230,8.0,0,3.72,3.096813827421377,2,2,0
12,155,7.782312249735116,0,4.135714427555626,3.9836734187301337,1,1,0
13,58,8.0,0,3.697971754121527,3.5975991003297616,2,2,0
14,129,8.0,0,3.987326542813716,3.1704189898367763,2,1,0
11,65,8.0,0,4.5067693655630325,3.997059859014007,1,1,0
16,243,8.0,0,3.7446193438773965,3.1887483030600388,2,1,0
10,27,-1.0,0,4.2746005142214,3.5948513406486517,2,1,0
11,52,8.0,0,4.290179328539869,3.667354240245395,2,2,0
14,48,8.0,0,3.964618856524947,3.0406883149963106,1,1,0
11,53,7.3550177544539865,0,4.252927396851288,3.69,2,2,0
10,48,-1.0,0,4.378048916319088,3.8571019849874304,1,1,0
16,85,8.0,0,3.670903963125701,3.3130531096751965,1,1,0
11,64,8.0,0,3.9333404227180715,3.478417931053815,1,1,0
11,113,6.304133555853362,0,4.5495866444146635,3.492859298842729,1,1,0
13,21,8.0,0,3.7477534699262485,3.6977534699262486,1,1,0
10,30,7.465703182233035,0,4.318086713599026,3.5270394705810757,2,2,0
11,119,6.223950657908479,0,4.122892582233337,3.825940723678439,2,2,0
12,20,8.0,0,4.975660740345496,3.9959434567242496,1,2,0
14,130,8.0,0,3.979274717271933,3.4798504195699347,2,2,0
12,110,8.0,0,4.56499747421826,3.655188739989115,1,1,0
17,314,8.0,0,3.9111466761497065,3.136421386438356,1,1,0
11,80,-1.0,0,4.3080196494384175,3.8126404674154437,2,2,0
15,21,8.0,0,3.7418396660000255,2.9285432147497565,2,2,0
10,84,8.0,0,4.134876827025692,3.402688337457651,2,2,0
14,161,8.0,0,4.2276246753408575,3.6824750649318285,1,1,0
11,24,8.0,0,4.362554138789215,3.9337229306053922,2,2,0
10,47,8.0,0,4.427553052115462,3.7956200331092695,2,2,0
17,315,8.0,0,3.455847013932858,3.032265072147927,1,1,0
14,59,8.0,0,3.9212416383620723,3.145620819181036,1,1,0
10,56,-1.0,0,4.22071055184824,2.38598713122273,2,2,0
16,187,8.0,0,3.7503514117745897,1.0215126273060169,2,1,0
15,139,8.0,0,4.030690624283013,1.3239598594946613,4,2,0
13,127,7.464166598644843,0,3.7791625316301483,2.9391625316301484,3,1,0
16,133,8.0,0,3.50676851866136,3.4697535398218706,2,2,0
10,139,8.0,0,4.59153223661182,3.701194308604315,1,1,0
12,110,7.863237101253441,0,4.291198249305716,3.176668765255579,1,1,0
14,44,8.0,0,3.7372997625596596,3.2935011872017026,2,2,0
15,142,8.0,0,3.5953272701351358,2.2468515466891827,7,1,0
15,93,8.0,0,3.6833036884180768,3.3283093052509045,1,1,0
13,138,-1.0,0,4.021607575833289,3.8488888814093443,1,1,0
12,28,8.0,0,4.515671068423129,3.4859195210534675,1,1,0
13,59,8.0,0,3.711173736900765,3.0405868684503825,1,1,0
10,118,6.2563085033845365,0,4.16590303231385,3.90077686224616,2,2,0
12,160,7.9056153777169405,0,4.538584230665754,3.630854231562552,1,1,0
11,80,-1.0,0,4.305097068009967,3.8165372426533763,2,2,0
12,68,8.0,0,4.18550398786975,3.7701039373270433,2,2,0
10,35,6.0,0,4.537108197676711,3.2625304559330943,1,1,0
10,51,6.698207570633162,0,4.339233015817689,3.752659438420301,2,2,0
10,77,-1.0,0,4.305473283653301,3.7138940859366145,2,2,0
11,58,8.0,0,4.538236264558505,3.675297392884956,1,1,0
10,34,6.603968771184551,0,4.56,3.462527976906052,1,1,0
10,32,8.0,0,4.699677526747992,3.9994840427967873,1,1,0
14,101,8.0,0,3.647231395406087,3.0,2,2,0
15,84,8.0,0,3.9413085588880596,3.426217396453802,1,1,0
12,158,6.4461013497334,0,4.516691520246001,3.798698344780659,1,1,0
16,222,8.0,0,3.8146294675085772,3.796477752697281,1,1,0
10,48,8.0,0,4.449175302676946,3.8577579903924417,2,2,0
16,222,8.0,0,3.814315676125638,3.7892605508896686,1,1,0
12,113,1.6638917438934429,0,4.239305779877342,3.5895555229269323,1,1,0
13,32,8.0,0,3.710586767396699,3.1217092282682257,2,1,0
13,15,8.0,0,3.631868370118031,3.0816485618688514,1,1,0
10,48,8.0,0,4.2982713933165435,3.875929100251846,2,2,0
15,79,8.0,0,4.071101779564978,3.54,1,1,0
10,76,7.508244088884055,0,4.28508244088884,3.7293404728892754,2,2,0
11,64,6.785790334104992,0,4.298934275057874,3.9410657249421255,2,2,0
13,143,8.0,0,4.56795856514347,3.4255257123518366,1,1,0
12,334,0.15174407050291894,0,3.6290490997154516,3.210804265491618,2,2,0
10,35,7.268583407117319,0,4.610743336284693,3.5217741836369836,1,1,0
10,48,8.0,0,4.33155293676196,3.796012855895833,2,2,0
10,35,8.0,0,4.575135602698483,3.6507399700543446,1,1,0
12,22,8.0,0,3.830245637563647,3.753606979898165,1,1,0
11,19,8.0,0,3.708116410841868,2.7825949887473262,3,1,0
11,99,8.0,0,4.093278284647458,4.0,2,2,0
12,31,8.0,0,3.720896667812106,3.353250218709542,1,1,0
15,103,8.0,0,3.7453470452298534,3.3383437343761124,1,2,0
12,55,8.0,0,4.418107869324491,3.6137737672555597,1,1,0
13,28,8.0,0,3.816678251992326,3.3608649458825255,1,1,0
14,100,8.0,0,3.802324457865226,3.061609723366674,2,2,0
16,196,8.0,0,3.647029474827112,2.863263160051155,3,2,0
10,55,6.0,0,4.251921740957865,3.935027584757555,2,2,0
10,48,6.3901508851498345,0,4.499280384930522,3.935606035405993,1,1,0
10,31,8.0,0,4.210350744714229,3.5373851682118818,2,2,0
11,131,8.0,0,4.190708455014331,3.7785830899713377,2,2,0
15,116,8.0,0,4.103634002470412,3.9054929161519976,2,2,0
17,314,8.0,0,3.9474291082034423,3.339603005939278,1,1,0
14,123,8.0,0,4.426940084900166,3.476367170719499,3,1,0
14,100,8.0,0,3.6742062772579343,3.0,2,2,0
16,130,8.0,0,3.9515592656104324,3.4454647110705587,2,2,0
10,84,8.0,0,4.241535703384686,3.678261128692516,2,2,0
11,17,8.0,0,3.6207579775505714,2.955245956101557,2,2,0
10,75,8.0,0,4.399431328288831,3.7872722918122936,2,2,0
12,91,6.879062680138585,0,4.408998476229796,3.8989077917840627,1,1,0
10,48,8.0,0,4.605889941276732,3.3570550293616344,1,1,0
11,115,0.6355008894920282,0,4.065046447631972,3.6900928952639442,2,2,0
10,48,8.0,0,4.448037978882619,3.9256291864081794,2,2,0
12,141,7.573044475516699,0,4.424269555244833,3.414156441958664,2,2,0
15,130,8.0,0,3.659621660903071,3.032270034581574,2,2,0
15,89,8.0,0,3.665567206564215,3.354223075279919,2,2,0
10,22,8.0,0,4.673139724822947,4.0,1,1,0
12,75,8.0,0,4.227919434035552,3.85,2,2,0
10,69,-1.0,0,4.252732040103041,3.949733181188593,1,1,0
17,315,8.0,0,3.512476161774013,3.006726436847014,1,1,0
12,101,8.0,0,4.100422783624612,3.63710701311817,2,2,0
10,83,-1.0,0,4.4516611494051705,3.4064420636483583,2,2,0
